Time (s),x,y,z,,timestamps
36.67116978,2.023100376,1.541865945,-4.113238335,36671.16978,36671169.78
36.67316888,1.786074519,1.192312479,-3.715801001,36673.16888,36673168.88
36.67516798,1.654393315,1.074996591,-3.538630009,36675.16798,36675167.98
36.67716708,1.407790542,0.859518409,-3.189076662,36677.16708,36677167.08
36.67916618,1.146822572,0.708683729,-2.870647907,36679.16618,36679166.18
36.68116528,0.888248801,0.639251828,-2.547430515,36681.16528,36681165.28
36.68316525,0.768538773,0.51954174,-2.406172752,36683.16525,36683165.25
36.68516522,0.538695395,0.402225882,-2.106897593,36685.16522,36685165.22
36.68716518,0.344765037,0.320823014,-1.795651317,36687.16518,36687165.18
36.68916518,0.256179571,0.277727395,-1.661576033,36689.16518,36689165.18
36.69116521,0.052672438,0.181959331,-1.369483352,36691.16521,36691165.21
36.69316611,-0.143652096,0.045489833,-1.027112484,36693.16611,36693166.11
36.69516701,-0.248996973,-0.021547815,-0.840364814,36695.16701,36695167.01
36.69716791,-0.452504128,-0.241814375,-0.294486821,36697.16791,36697167.91
36.69916881,-0.708683729,-0.658405483,0.950498104,36699.16881,36699168.81
36.70116885,-0.85473001,-0.986411095,2.214636564,36701.16885,36701168.85
36.70316888,-1.333570361,-1.972822189,7.618649006,36703.16888,36703168.88
36.70516888,-1.841141105,-3.136404276,14.81113052,36705.16888,36705168.88
36.70716885,-2.003946781,-3.749319792,18.56763268,36707.16885,36707168.85
36.70916918,-2.41335535,-5.001786709,27.18945312,36709.16918,36709169.18
36.71116914,-4.12999773,-5.997774601,34.25234604,36711.16914,36711169.14
36.71316825,-5.578789234,-5.930737019,34.87034988,36713.16825,36713168.25
36.71516735,-7.087136269,-4.680664539,27.72096443,36715.16735,36715167.35
36.71716645,-5.384859085,-3.246537447,13.68316174,36717.16645,36717166.45
36.71916554,-4.05338335,-2.624045134,7.115866661,36719.16554,36719165.54
36.72116468,-1.963245392,-1.67115283,-1.173158884,36721.16468,36721164.68
36.72316471,-1.144428372,-1.110909581,-3.213018656,36723.16471,36723164.71
36.72516474,-0.991199493,-1.022324085,-2.382230759,36725.16474,36725164.74
36.72716478,-0.926556051,-1.082179189,-2.023100376,36727.16478,36727164.78
36.72916481,-0.581790984,-1.244984865,-2.23139596,36729.16481,36729164.81
36.73116484,-0.40940848,-1.623268723,-2.099714994,36731.16484,36731164.84
36.73316574,-0.40940848,-1.843535304,-1.884236693,36733.16574,36733165.74
36.73516664,-0.282515794,-2.331952572,-1.63763392,36735.16664,36735166.64
36.73716754,-0.270544797,-2.774879694,-1.704671621,36737.16754,36737167.54
36.73916841,-0.301669419,-2.952050686,-1.668758631,36739.16841,36739168.41
36.74116928,-0.234631762,-3.23456645,-1.759738207,36741.16928,36741169.28
36.74316928,-0.256179571,-3.502717018,-1.946485996,36743.16928,36743169.28
36.74516928,-0.37110126,-3.677493811,-2.066195965,36745.16928,36745169.28
36.74716888,-0.620098233,-4.036623955,-2.281674147,36747.16888,36747168.88
36.74916888,-0.873883605,-4.417302132,-2.564189911,36749.16888,36749168.88
36.75116884,-0.984016895,-4.65193367,-2.726995707,36751.16884,36751168.84
36.75316794,-1.218648672,-5.190928459,-3.102885485,36753.16794,36753167.94
36.75516791,-1.453280449,-5.834969044,-3.562572241,36755.16791,36755167.91
36.75716787,-1.608903527,-6.225223541,-3.828328609,36757.16787,36757167.87
36.75916784,-2.090138197,-7.170933247,-4.446032524,36759.16784,36759167.84
36.7611678,-2.755726099,-8.344092369,-5.257966042,36761.1678,36761167.8
36.76316777,-3.165134668,-9.007286072,-5.751171589,36763.16777,36763167.77
36.76516774,-4.419696331,-10.42225933,-6.9674263,36765.16774,36765167.74
36.76716774,-5.822998047,-12.11974812,-8.210017204,36767.16774,36767167.74
36.76916777,-6.622661114,-13.01278591,-8.794201851,36769.16777,36769167.77
36.7711678,-8.310573578,-14.85901451,-9.974543571,36771.1678,36771167.8
36.7731687,-10.08946514,-17.0281601,-11.85399151,36773.1687,36773168.7
36.7751696,-12.21551609,-18.24202156,-13.55866337,36775.1696,36775169.6
36.7771705,-13.36712742,-20.85409546,-13.93455315,36777.1705,36777170.5
36.7791714,-15.71374416,-23.44462204,-14.37987423,36779.1714,36779171.4
36.7811723,-18.31145287,-25.97798538,-14.72493935,36781.1723,36781172.3
36.7831723,-19.65460014,-27.20381737,-14.84225464,36783.1723,36783172.3
36.78517227,-22.19963646,-29.64350891,-14.96914768,36785.17227,36785172.27
36.78717224,-24.28738022,-31.83899117,-14.88535023,36787.17224,36787172.24
36.7891722,-25.36746407,-32.81582642,-14.83746624,36789.1722,36789172.2
36.79117217,-26.79201508,-34.39869308,-14.67675591,36791.17217,36791172.17
36.79317127,-28.75047112,-35.83282089,-14.24101067,36793.17127,36793171.27
36.79517037,-29.47112656,-36.50080109,-13.87230396,36795.17037,36795170.37
36.79717033,-30.16783905,-37.36989594,-12.71829891,36797.17033,36797170.33
36.79917033,-29.80631447,-37.7984581,-11.00883865,36799.17033,36799170.33
36.80117037,-29.27480125,-37.7984581,-10.26903057,36801.17037,36801170.37
36.8031704,-27.82152176,-37.53509903,-8.863634109,36803.1704,36803170.4
36.80517043,-25.80560303,-37.05625534,-7.293037415,36805.17043,36805170.43
36.80717086,-24.70905876,-36.71867371,-6.455067158,36807.17086,36807170.86
36.8091709,-22.40074921,-35.82802963,-4.671087742,36809.1709,36809170.9
36.81117093,-20.0233078,-34.87274551,-2.906560898,36811.17093,36811170.93
36.81317183,-18.92676353,-34.38672256,-2.020706177,36813.17183,36813171.83
36.81517186,-17.05449677,-33.36888504,-0.232237563,36815.17186,36815171.86
36.81717186,-15.49108315,-32.36571503,1.604115129,36817.17186,36817171.86
36.81917186,-14.83267784,-31.84617424,2.516305923,36819.17186,36819171.86
36.82117186,-13.8076601,-30.7328701,4.525041103,36821.17186,36821171.86
36.82317186,-13.09897709,-29.47352028,6.737582684,36823.17186,36823171.86
36.82517186,-12.52676296,-28.87018204,9.067141533,36825.17186,36825171.86
36.82717186,-12.22030449,-27.81433868,10.30015469,36827.17186,36827171.86
36.82917183,-11.82286739,-26.87581253,12.34480286,36829.17183,36829171.83
36.8311709,-11.55471706,-26.19107056,13.59697056,36831.1709,36831170.9
36.83317,-11.41824722,-25.91334343,13.86512089,36833.17,36833170
36.8351691,-11.17882729,-25.40577126,13.98722553,36835.1691,36835169.1
36.8371682,-11.11897182,-25.14959335,13.95610142,36837.1682,36837168.2
36.83916726,-11.2243166,-24.63962746,13.7142868,36839.16726,36839167.26
36.84116723,-11.54753399,-24.10542107,13.01757431,36841.16723,36841167.23
36.84316719,-12.05031681,-23.50447655,11.69118595,36843.16719,36843167.19
36.84516719,-12.31367874,-23.17647171,10.86997509,36845.16719,36845167.19
36.84716723,-12.78294182,-22.57313156,9.112630844,36847.16723,36847167.23
36.84916726,-13.08700562,-22.08232117,7.29782629,36849.16726,36849167.26
36.85116729,-13.18995667,-21.87163162,6.40718317,36851.16729,36851167.29
36.85316819,-13.24262905,-21.51010704,4.661510944,36853.16819,36853168.19
36.85516909,-13.13728428,-21.19886017,2.966415882,36855.16909,36855169.09
36.85716913,-13.04391003,-21.03366089,2.149993181,36857.16913,36857169.13
36.85916916,-12.77815342,-20.77748108,0.656011283,36859.16916,36859169.16
36.86116916,-12.4860611,-20.56439781,-0.622492433,36861.16916,36861169.16
36.86316912,-12.30889034,-20.45665741,-1.206677675,36863.16912,36863169.12
36.86516909,-11.88990498,-20.30582237,-2.274491549,36865.16909,36865169.09
36.86716906,-11.40148735,-20.15738297,-3.236960649,36867.16906,36867169.06
36.86916902,-11.10939503,-20.07837486,-3.727771997,36869.16902,36869169.02
36.87116899,-10.48450851,-19.94429779,-4.663905144,36871.16899,36871168.99
36.87316809,-9.783007622,-19.80543518,-5.463867664,36873.16809,36873168.09
36.87516719,-9.443030357,-19.7288208,-5.837363243,36875.16719,36875167.19
36.87716632,-8.67209816,-19.66417694,-6.48619175,36877.16632,36877166.32
36.87916546,-7.795820236,-19.64262962,-7.020098686,36879.16546,36879165.46
36.88116462,-7.288249016,-19.68811989,-7.187692642,36881.16462,36881164.62
36.88316465,-6.416759968,-19.7288208,-7.630620003,36883.16465,36883164.65
36.88516469,-5.468656063,-19.81261826,-8.006509781,36885.16469,36885164.69
36.88716472,-4.412513733,-20.12386322,-8.233959198,36887.16472,36887164.72
36.88916475,-3.888183594,-20.32976532,-8.255506516,36889.16475,36889164.75
36.89116569,-2.839523315,-20.80381775,-7.999327183,36891.16569,36891165.69
36.89316659,-1.754949808,-21.34730148,-7.498939037,36893.16659,36893166.59
36.89516745,-1.192312479,-21.61305809,-7.199663639,36895.16745,36895167.45
36.89716832,-0.076614454,-22.07753181,-6.488585949,36897.16832,36897168.32
36.89916922,1.017535686,-22.42469215,-5.684134007,36899.16922,36899169.22
36.90116922,1.568202138,-22.57552719,-5.253177643,36901.16922,36901169.22
36.90316922,2.640804529,-22.8029747,-4.225766182,36903.16922,36903169.22
36.90516922,3.725377798,-23.03281975,-2.882618904,36905.16922,36905169.22
36.90716918,4.319139957,-23.18604851,-2.106897593,36907.16918,36907169.18
36.90916915,5.389647484,-23.39434242,-0.37349546,36909.16915,36909169.15
36.91116912,6.203675747,-23.3129406,1.575384736,36911.16912,36911169.12
36.91316822,6.534075737,-23.24111366,2.624045134,36913.16822,36913168.22
36.91516732,7.144597054,-23.10943413,4.821922302,36915.16732,36915167.32
36.91716642,7.68089819,-22.96578217,7.027281284,36917.16642,36917166.42
36.91916562,7.905953407,-22.89634895,8.152556419,36919.16562,36919165.62
36.92116558,8.365639687,-22.69044876,10.31930828,36921.16558,36921165.58
36.92316558,8.571541786,-22.22597313,12.11974812,36923.16558,36923165.58
36.92516562,8.968978882,-22.1445694,12.89068127,36925.16562,36925165.62
36.92716565,9.026439667,-21.77825737,13.94173622,36927.16565,36927165.65
36.92916568,8.897152901,-21.14858246,14.37029743,36929.16568,36929165.68
36.93116571,8.667309761,-20.48778343,14.77282333,36931.16571,36931165.71
36.93316641,8.535628319,-20.11907578,14.92844582,36933.16641,36933166.41
36.93516731,8.195652008,-19.34814262,15.30912399,36935.16731,36935167.31
36.93716821,7.747935772,-18.47904778,15.67064857,36937.16821,36937168.21
36.93916911,7.479785442,-18.04090881,15.78317642,36939.16911,36939169.11
36.94116995,6.988974094,-17.15266037,15.98907757,36941.16995,36941169.95
36.94316991,6.474220753,-16.32666016,16.16864204,36943.16991,36943169.91
36.94516988,6.220435143,-15.91246319,16.20934486,36945.16988,36945169.88
36.94716985,5.720046997,-15.1774435,16.07766342,36947.16985,36947169.85
36.94916981,5.181351662,-14.53789234,15.78078175,36949.16981,36949169.81
36.95116978,4.92277813,-14.24101067,15.60600567,36951.16978,36951169.78
36.95316888,4.402936935,-13.76217079,15.10801125,36953.16888,36953168.88
36.95516888,3.881000996,-13.33600235,14.44691277,36955.16888,36955168.88
36.95716888,3.670311213,-13.13728428,14.08059978,36957.16888,36957168.88
36.95916888,3.349488258,-12.67759705,13.36952114,36959.16888,36959168.88
36.96116888,3.01190567,-12.27297688,12.60577106,36961.16888,36961168.88
36.96316888,2.851494312,-12.06947041,12.1724205,36963.16888,36963168.88
36.96516888,2.511517525,-11.63372517,11.37994003,36965.16888,36965168.88
36.96716888,2.22900176,-11.22192287,10.63055515,36967.16888,36967168.88
36.96916888,2.092532396,-11.00883865,10.28100109,36969.16888,36969168.88
36.97116888,1.805228114,-10.57548809,9.627384186,36971.16888,36971168.88
36.97316978,1.675941229,-10.19241619,9.024045944,36973.16978,36973169.78
36.97517068,1.628057122,-9.981725693,8.736741066,36975.17068,36975170.68
36.97717158,1.584961534,-9.557952881,8.298602104,36977.17158,36977171.58
36.97917238,1.618480325,-9.143755913,7.946654797,36979.17238,36979172.38
36.98117241,1.656787634,-8.945036888,7.805397034,36981.17241,36981172.41
36.98317244,1.659181833,-8.540416718,7.508515835,36983.17244,36983172.44
36.98517244,1.704671621,-8.224382401,7.27148962,36985.17244,36985172.44
36.98717244,1.754949808,-7.915530205,7.029675484,36987.17244,36987172.44
36.98917241,1.771709204,-7.776666164,6.92911911,36989.17241,36989172.41
36.99117238,1.771709204,-7.510910034,6.608295918,36991.17238,36991172.38
36.99317168,1.805228114,-7.364863873,6.435913563,36993.17168,36993171.68
36.99517078,1.833958507,-7.077559471,6.045658588,36995.17078,36995170.78
36.99717081,1.941697598,-6.792649269,5.681739807,36997.17081,36997170.81
36.99917077,2.059013367,-6.498162746,5.291484833,36999.17077,36999170.77
37.00117077,2.104503393,-6.347328186,5.064035892,37001.17077,37001170.77
37.00317077,2.248155355,-6.019322395,4.558559895,37003.17077,37003170.77
37.00517081,2.341529369,-5.684134007,4.115632534,37005.17081,37005170.81
37.00717084,2.398990154,-5.516540051,3.876212597,37007.17084,37007170.84
37.00917087,2.545036316,-5.174169064,3.447650433,37009.17087,37009170.87
37.01117091,2.695871115,-4.757278919,3.090914488,37011.17091,37011170.91
37.01317181,2.758120298,-4.57771349,2.949656487,37013.17181,37013171.81
37.01517184,2.952050686,-4.266467571,2.719813108,37015.17184,37015171.84
37.01717187,3.189076662,-3.885789394,2.604891539,37017.17187,37017171.87
37.01917187,3.330334663,-3.706224203,2.56897831,37019.17187,37019171.87
37.02117187,3.517082214,-3.404554844,2.41335535,37021.17187,37021171.87
37.02317187,3.754108191,-3.055001259,2.291250944,37023.17187,37023171.87
37.02517187,3.82593441,-2.877830505,2.217030764,37025.17187,37025171.87
37.02717187,4.024652958,-2.549824715,2.097320795,37027.17187,37027171.87
37.02917187,4.12999773,-2.276885748,1.980004787,37029.17187,37029171.87
37.03117187,4.082113743,-2.097320795,1.790862918,37031.17187,37031171.87
37.03317104,4.199429989,-1.999158382,1.67115283,37033.17104,37033171.04
37.03517014,4.450820923,-1.790862918,1.345541358,37035.17014,37035170.14
37.03716924,4.520252705,-1.702277422,1.213860273,37037.16924,37037169.24
37.03916834,4.584896088,-1.522712231,0.991199493,37039.16834,37039168.34
37.0411683,4.647145271,-1.328781962,0.770932972,37041.1683,37041168.3
37.04316827,4.675876141,-1.163581967,0.617704034,37043.16827,37043168.27
37.04516824,4.67827034,-1.084573388,0.526724398,37045.16824,37045168.24
37.0471682,4.642356873,-0.912190855,0.347159237,37047.1682,37047168.2
37.0491682,4.594472885,-0.790086567,0.172382519,37049.1682,37049168.2
37.05116824,4.580107689,-0.74220252,0.112527482,37051.16824,37051168.24
37.05316914,4.57771349,-0.612915635,-0.009576807,37053.16914,37053169.14
37.05517004,4.520252705,-0.497993946,-0.146046311,37055.17004,37055170.04
37.05717,4.472368717,-0.438138902,-0.177170932,37057.17,37057170
37.05917003,4.314351559,-0.287304193,-0.210689753,37059.17003,37059170.03
37.06117007,4.13239193,-0.124498487,-0.222660765,37061.17007,37061170.07
37.0631695,4.031835556,-0.035913024,-0.217872351,37063.1695,37063169.5
37.0651695,3.833117008,0.107739076,-0.16759412,37065.1695,37065169.5
37.06716947,3.639186621,0.248996973,-0.088585466,37067.16947,37067169.47
37.06916943,3.536235809,0.313640416,-0.052672438,37069.16943,37069169.43
37.0711694,3.186682463,0.502782345,0.160411507,37071.1694,37071169.4
37.0731685,3.098097086,0.584185243,0.253785372,37073.1685,37073168.5
37.0751676,3.026270866,0.677559078,0.354341865,37075.1676,37075167.6
37.0771667,2.908955097,0.833182216,0.584185243,37077.1667,37077166.7
37.07916583,2.796427488,0.936132848,0.85473001,37079.16583,37079165.83
37.08116496,2.726995707,0.984016895,0.972045898,37081.16496,37081164.96
37.083165,2.631227732,1.065419793,1.18991828,37083.165,37083165
37.08516503,2.559401512,1.142034173,1.328781962,37085.16503,37085165.03
37.08716506,2.499546528,1.175553083,1.359906554,37087.16506,37087165.06
37.0891651,2.470816135,1.247379065,1.343147159,37089.1651,37089165.1
37.09116513,2.425326347,1.288080573,1.235408068,37091.16513,37091165.13
37.09316596,2.336740971,1.309628367,1.086967587,37093.16596,37093165.96
37.09516686,2.312798738,1.288080573,0.998382092,37095.16686,37095166.86
37.09716773,2.298433542,1.22822547,0.775721371,37097.16773,37097167.73
37.09916859,2.317587137,1.209071875,0.509964943,37099.16859,37099168.59
37.10116859,2.327163935,1.199495077,0.359130263,37101.16859,37101168.59
37.10316859,2.365471363,1.168370485,0.02873042,37103.16859,37103168.59
37.10516859,2.391807556,1.113303781,-0.260968,37105.16859,37105168.59
37.10716859,2.391807556,1.094150186,-0.383072257,37107.16859,37107168.59
37.10916859,2.387019157,1.074996591,-0.615309835,37109.16859,37109168.59
37.11116856,2.351106167,1.07739079,-0.732625723,37111.16856,37111168.56
37.11316766,2.293645144,1.074996591,-0.766144514,37113.16766,37113167.66
37.11516676,2.190694571,1.084573388,-0.797269165,37115.16676,37115166.76
37.11716586,2.035071373,1.082179189,-0.725443125,37117.16586,37117165.86
37.11916496,1.953668594,1.065419793,-0.651222885,37119.16496,37119164.96
37.12116493,1.802833915,1.031900883,-0.433350503,37121.16493,37121164.93
37.12316549,1.63763392,0.981622696,-0.14844051,37123.16549,37123165.49
37.12516546,1.532289028,0.962469101,0.067037649,37125.16546,37125165.46
37.12716546,1.120486379,0.945709646,0.988805294,37127.16546,37127165.46
37.12916549,0.486022949,0.785298169,2.619256735,37129.16549,37129165.49
37.13116552,0.37110126,0.275333196,3.660734415,37131.16552,37131165.52
37.13316642,0.464475125,-0.045489833,3.952826977,37133.16642,37133166.42
37.13516699,0.505176544,-0.78050977,4.527435303,37135.16699,37135166.99
37.13716789,0.191536129,-1.201889277,4.901230335,37137.16789,37137167.89
37.13916879,0.002394202,-1.991975784,5.74877739,37139.16879,37139168.79
37.14116969,-0.234631762,-2.592920542,6.258742332,37141.16969,37141169.69
37.14316969,-0.318428814,-3.134010077,6.577171326,37143.16969,37143169.69
37.14516966,-0.349553436,-3.399766445,6.739976883,37145.16966,37145169.66
